"['Aminopterin', 'folic_acid']","['Chemical', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'appos', 'Chemical']"
"['dicoumarin', 'vitamin_K2']","['Chemical', 'amod', 'dep', 'ROOT', 'amod', 'pobj', 'compound', 'Chemical']"
"['dicoumarin', 'vitamin_K1']","['Chemical', 'amod', 'dep', 'ROOT', 'amod', 'pobj', 'prep', 'pobj', 'Chemical']"
"['vitamin_K2', 'vitamin_K1']","['Chemical', 'pobj', 'prep', 'pobj', 'Chemical']"
"['dicoumarin', 'vitamin_K2']","['Chemical', 'amod', 'dep', 'ROOT', 'amod', 'pobj', 'compound', 'Chemical']"
"['dicoumarin', 'vitamin_K1']","['Chemical', 'amod', 'dep', 'ROOT', 'amod', 'pobj', 'prep', 'pobj', 'Chemical']"
"['vitamin_K2', 'vitamin_K1']","['Chemical', 'pobj', 'prep', 'pobj', 'Chemical']"
"['dicoumarin', 'vitamin_K2']","['Chemical', 'amod', 'dep', 'ROOT', 'amod', 'pobj', 'compound', 'Chemical']"
"['succinylcholine_chloride', 'scoline']","['Chemical', 'appos', 'Chemical']"
"['Sulfadimetine', 'sulfonamide']","['Chemical', 'appos', 'Chemical']"
"['Sulfadimetine', 'sulfonamide']","['Chemical', 'appos', 'Chemical']"
"['platinum', 'palladium']","['Chemical', 'conj', 'Chemical']"
"['Thiamine', 'thiamine']","['Chemical', 'prep', 'prep', 'pobj', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'Chemical']"
"['Thiamine', 'thiamine']","['Chemical', 'prep', 'prep', 'pobj', 'prep', 'pobj', 'prep', 'pcomp', 'dobj', 'Chemical']"
"['sugar', 'hexosamine']","['Chemical', 'pobj', 'prep', 'pobj', 'amod', 'npadvmod', 'Chemical']"
"['sugar', 'carbohydrates']","['Chemical', 'pobj', 'prep', 'pobj', 'Chemical']"
"['sugar', 'acetic_acid']","['Chemical', 'pobj', 'prep', 'pobj', 'prep', 'conj', 'pobj', 'amod', 'advmod', 'Chemical']"
"['hexosamine', 'carbohydrates']","['Chemical', 'amod', 'pobj', 'Chemical']"
"['hexosamine', 'acetic_acid']","['Chemical', 'amod', 'pobj', 'prep', 'conj', 'pobj', 'amod', 'advmod', 'Chemical']"
"['carbohydrates', 'acetic_acid']","['Chemical', 'prep', 'conj', 'pobj', 'amod', 'advmod', 'Chemical']"
